####
# Wall Drawing matplotlib drawings/86_001_2.0m_5.0m_10000.png
#
# User input was Height(m): 2.0, Width(m): 5.0, Number of lines: 10000
#
#
x, y, degrees
1.1273, 0.0685, 61.27
1.6278, 1.9432, 200.39
1.6495, 1.5568, 20.51
1.3413, 1.4146, 95.92
0.1895, 0.0420, 263.82
4.9372, 1.4984, 280.97
0.3397, 0.3496, 162.97
4.7213, 1.1089, 231.62
2.9614, 0.6582, 93.96
3.5873, 0.3427, 314.43
1.2577, 1.2557, 43.67
3.5718, 1.3697, 319.41
1.4894, 0.3667, 181.78
2.1856, 1.3252, 284.32
0.8719, 1.2694, 296.18
4.1690, 1.9671, 223.94
3.7871, 1.5575, 30.72
2.1345, 1.3055, 339.84
1.7793, 1.9371, 213.34
0.4356, 1.0497, 191.18
4.6557, 0.5142, 56.61
2.9993, 0.6855, 83.99
0.3844, 0.5919, 272.71
4.2709, 1.7101, 211.10
2.0414, 0.7600, 139.98
1.9996, 0.0717, 288.55
3.7985, 0.6630, 290.18
2.5006, 1.3776, 55.40
4.7145, 1.1594, 345.79
0.7062, 0.8471, 324.42
0.4240, 0.2986, 35.91
0.8186, 1.2575, 256.07
3.2220, 1.6526, 151.41
4.2388, 1.9648, 353.49
4.9397, 0.0750, 215.04
4.9523, 0.8458, 351.70
4.1014, 0.5550, 287.35
0.6928, 1.5538, 321.81
4.4611, 1.6013, 22.18
4.2863, 0.6224, 18.19
0.3036, 0.5514, 281.04
0.8046, 0.0014, 271.87
4.0165, 1.2350, 329.14
3.8587, 0.7306, 57.58
1.7474, 0.0610, 55.93
4.9351, 1.6406, 233.95
3.3073, 1.9252, 291.66
3.9188, 0.8276, 32.79
1.2790, 0.0825, 116.95
3.2868, 1.7530, 280.43
2.3169, 1.3326, 161.18
0.5575, 0.7372, 262.70
4.6688, 0.3030, 261.35
3.4643, 0.8827, 126.68
4.1163, 1.0592, 322.84
0.2649, 1.3159, 61.17
4.9880, 1.4714, 162.43
3.9196, 0.7120, 324.04
1.9607, 1.0328, 140.85
3.7594, 1.7922, 127.16
0.8857, 0.0313, 58.92
2.6935, 1.1331, 359.47
3.0417, 1.4570, 93.35
1.1292, 1.7306, 359.86
3.2393, 0.2590, 284.05
3.8257, 1.8477, 211.22
3.0852, 0.6838, 316.83
0.1894, 0.7589, 327.80
3.3706, 1.6653, 17.69
3.9497, 1.0543, 193.31
2.5535, 1.4219, 298.85
1.0054, 1.8597, 358.71
1.3618, 1.6313, 111.19
1.3393, 0.3904, 269.91
0.3227, 1.4398, 144.98
1.8226, 1.3709, 170.64
1.5463, 1.1787, 100.95
1.7407, 1.7417, 195.80
3.2616, 1.7396, 145.20
2.2830, 1.5698, 25.05
3.8226, 1.5031, 309.13
3.0272, 1.7414, 144.99
4.6063, 0.7960, 332.41
4.7430, 1.1023, 198.41
2.8130, 1.2011, 311.60
2.1212, 0.0505, 101.26
0.1149, 0.7070, 286.19
4.1658, 0.2983, 337.72
2.0196, 0.2338, 329.11
0.4257, 1.1699, 352.14
0.2867, 1.7219, 31.95
4.2169, 1.1661, 326.39
4.1374, 0.7557, 276.34
0.5939, 0.3803, 321.10
0.9524, 1.0432, 265.99
3.3387, 1.0709, 173.54
4.9590, 1.9457, 224.43
1.9025, 1.8596, 289.95
3.9205, 1.2042, 109.67
1.6309, 1.2714, 161.32
3.5934, 0.1698, 8.30
2.8861, 1.7114, 100.44
3.8720, 1.0923, 165.40
1.3604, 1.3449, 333.34
2.0015, 1.8927, 60.63
2.1270, 1.8518, 266.25
1.3527, 0.4962, 162.66
0.9241, 1.6302, 218.95
0.5832, 1.3450, 289.08
1.2048, 1.8542, 192.26
0.5051, 0.5896, 113.71
3.0874, 0.7345, 155.89
3.7478, 0.3688, 9.29
3.6711, 0.6401, 259.26
3.9420, 1.6612, 283.93
0.8531, 0.4800, 19.77
3.6508, 1.6371, 121.44
3.3516, 0.5887, 153.52
3.0336, 1.8499, 159.89
2.6970, 1.2210, 321.64
1.2457, 1.1074, 130.61
4.9788, 0.0201, 350.31
4.2156, 1.4553, 288.17
4.5562, 0.5570, 326.17
2.3105, 1.4767, 241.16
4.6501, 1.5525, 324.41
2.3872, 1.6108, 300.12
1.0243, 1.7618, 87.90
3.8242, 1.3305, 335.81
2.6753, 1.4431, 280.17
4.7275, 1.6473, 284.49
0.4989, 0.7540, 50.62
3.4992, 1.1182, 139.60
1.5061, 1.8004, 55.62
0.9536, 1.2078, 204.45
4.4396, 1.2061, 318.66
4.0457, 1.8639, 32.10
1.6509, 1.9004, 264.71
2.6631, 1.9377, 159.60
1.4923, 1.5425, 33.14
0.4768, 1.0480, 240.47
0.4753, 1.4104, 321.88
4.6983, 0.0320, 237.07
1.4740, 0.6221, 291.80
0.1312, 1.5983, 192.31
0.6403, 1.3989, 128.49
4.7496, 0.2952, 66.87
1.6049, 1.5249, 240.32
3.2563, 0.9792, 69.55
0.0306, 0.7323, 120.85
0.5541, 0.3774, 15.37
4.5157, 1.3220, 316.08
2.6029, 1.1089, 280.33
2.8678, 1.3451, 206.87
1.8815, 0.5436, 17.53
3.9524, 1.6787, 46.38
3.0366, 0.6771, 72.60
0.9707, 0.2177, 125.16
2.1727, 0.3470, 23.32
0.7798, 0.6223, 261.91
2.3277, 0.9575, 350.27
2.2347, 1.7974, 348.39
3.0942, 1.0504, 222.08
2.8826, 1.8311, 139.90
3.0265, 0.0698, 178.07
4.1423, 1.0334, 276.33
2.9881, 0.4836, 31.20
3.8167, 1.7910, 16.97
3.1039, 1.4334, 359.34
1.7198, 0.4634, 299.99
1.5144, 1.7131, 213.09
1.6748, 1.4691, 158.57
0.7612, 0.1686, 157.91
4.6155, 0.5147, 287.83
3.5123, 1.3766, 18.39
0.8749, 0.8934, 69.61
4.2948, 0.9238, 39.76
2.7764, 1.3011, 238.68
2.1217, 0.8512, 58.74
2.4776, 0.2887, 315.92
2.8196, 0.8202, 151.89
2.8728, 1.6358, 56.63
4.3435, 0.1058, 66.41
3.0158, 0.3731, 345.88
3.0343, 1.5225, 179.16
4.8556, 1.2942, 336.47
1.9970, 0.6523, 245.05
4.3382, 0.0824, 50.76
3.1226, 0.0183, 306.27
3.6636, 0.0585, 111.52
2.4159, 1.9365, 6.43
4.7838, 0.9756, 336.07
3.8921, 0.6073, 98.29
4.8718, 0.8391, 71.99
4.8523, 1.1775, 46.22
0.2168, 0.3425, 58.69
2.1546, 0.1542, 175.98
1.2353, 1.3725, 227.80
1.1207, 1.4510, 303.21
1.6618, 1.1825, 190.41
4.9163, 0.0573, 37.35
3.9308, 1.2090, 91.22
4.2282, 1.6870, 256.82
2.2336, 0.1572, 211.34
2.2425, 1.8341, 132.70
0.0648, 1.5755, 345.03
0.8218, 0.1172, 254.39
0.1784, 0.4830, 170.24
0.0300, 0.0357, 77.90
1.7373, 0.9356, 301.28
1.2505, 0.4321, 19.95
1.4323, 0.9196, 111.11
3.1844, 1.9096, 179.88
0.2271, 0.6921, 223.35
4.4679, 1.5119, 216.51
0.3758, 1.2932, 7.30
3.7417, 1.0749, 71.13
0.2396, 0.6168, 348.44
2.4208, 1.9722, 12.17
4.4444, 0.2660, 98.54
2.0860, 1.6957, 353.72
2.5678, 1.6100, 246.13
4.7969, 1.6065, 25.19
2.8780, 0.6513, 108.51
2.8523, 1.6038, 239.90
4.6778, 0.4473, 350.45
2.6669, 0.8684, 50.24
3.6081, 1.3250, 23.55
2.4486, 0.8011, 156.49
4.7280, 0.4311, 113.83
4.6947, 1.9134, 58.35
0.3495, 0.1540, 316.55
4.5319, 1.7158, 9.87
2.9062, 1.1490, 41.82
2.1810, 0.9436, 217.54
3.7940, 1.0636, 7.87
4.5563, 0.4581, 26.50
4.7407, 0.5790, 299.17
4.8364, 1.7861, 227.32
0.9768, 1.0082, 270.45
0.8233, 1.1439, 302.51
0.3554, 0.8422, 309.28
0.7936, 0.7850, 1.40
0.0527, 1.9650, 217.63
3.6236, 0.8816, 313.74
3.0655, 0.2608, 328.88
2.5873, 1.0559, 147.88
2.2459, 0.4851, 214.32
1.5243, 1.5742, 260.78
2.5812, 1.9718, 102.00
1.3256, 1.0278, 240.71
0.4715, 0.4581, 340.30
4.1663, 0.5297, 304.41
2.9406, 0.9296, 127.54
0.0433, 1.5400, 353.25
2.2269, 0.5740, 318.16
0.0130, 0.4365, 107.32
2.1193, 0.6937, 186.73
0.0472, 1.4148, 103.93
1.9375, 1.7129, 188.22
4.3094, 1.0277, 245.25
0.0311, 1.4671, 257.32
3.1342, 1.2333, 8.80
3.6448, 1.9531, 100.80
3.8430, 0.1713, 72.42
1.6761, 0.3887, 224.90
0.4383, 1.0257, 78.62
1.9662, 0.0073, 327.90
3.5185, 0.9361, 181.95
0.2107, 0.4567, 66.80
3.4316, 1.6985, 47.58
3.0001, 0.6764, 205.43
4.7466, 0.1104, 239.03
4.8826, 0.4376, 152.59
4.1440, 1.7000, 0.17
0.6669, 1.8874, 84.03
3.1229, 0.0658, 319.36
1.2283, 0.9476, 259.60
4.2760, 1.5169, 222.29
2.9952, 1.7318, 290.98
1.5340, 0.2591, 187.87
3.4484, 1.0751, 183.94
0.6189, 0.4740, 275.54
1.8536, 1.8219, 239.06
2.9606, 0.1979, 56.42
1.7456, 1.5486, 310.28
4.7223, 1.0309, 116.18
3.6042, 1.9719, 84.17
2.4481, 0.2712, 311.17
4.2616, 0.7268, 91.22
4.6294, 0.6657, 168.12
4.3760, 0.5960, 160.70
1.8156, 1.5486, 161.38
2.6995, 0.3591, 89.39
0.0914, 0.5474, 69.79
3.8207, 1.9646, 163.91
3.2844, 0.0538, 91.03
0.5213, 0.8658, 58.55
3.0939, 1.8897, 345.73
4.8113, 1.0100, 283.69
0.5271, 0.4451, 272.25
1.1669, 1.7997, 176.61
4.6715, 0.7765, 168.83
1.3210, 1.8564, 101.07
1.5138, 0.0094, 232.74
3.9685, 1.8023, 59.46
0.0174, 0.1800, 283.11
0.7108, 0.4038, 84.72
3.8250, 1.5992, 225.54
3.4903, 0.1342, 356.51
1.2887, 0.9816, 106.33
3.3142, 0.8774, 299.59
0.4520, 0.8929, 72.43
0.4792, 1.8271, 285.12
1.2493, 1.3166, 290.40
1.8799, 0.3616, 294.08
3.5031, 0.6551, 244.29
2.6748, 0.5242, 127.83
1.6641, 0.2636, 199.52
1.0970, 0.8269, 127.58
0.4876, 1.1237, 291.85
4.0381, 1.6502, 123.68
4.5170, 0.5436, 284.93
3.5686, 1.7119, 305.12
1.8979, 1.2117, 45.67
3.6330, 0.1360, 274.83
2.8764, 1.5002, 350.71
0.7968, 0.9901, 304.09
2.2730, 0.9086, 309.92
3.6262, 0.2317, 317.96
4.3808, 1.6901, 62.79
0.0588, 1.0806, 359.34
3.4746, 1.7762, 157.70
4.5874, 1.0231, 85.78
4.1276, 0.9128, 117.44
1.3910, 1.5326, 343.09
3.1491, 1.6665, 283.94
0.8690, 1.0357, 331.30
2.5491, 1.9821, 307.96
3.8720, 0.9633, 75.50
1.8301, 0.3954, 205.07
4.1845, 0.2378, 83.06
0.9252, 0.1912, 175.97
3.8994, 1.1389, 96.02
0.4037, 0.3582, 235.11
1.8391, 1.5571, 314.77
3.3729, 1.8228, 3.92
1.0493, 1.4780, 274.94
3.9554, 1.8905, 78.89
1.6978, 0.7775, 51.63
2.4823, 0.2263, 228.72
4.9734, 1.9649, 248.16
2.2036, 0.5251, 226.84
3.3805, 1.3091, 246.96
1.5965, 1.4962, 280.81
1.1898, 1.7979, 314.24
1.6454, 1.0111, 178.23
2.0789, 1.7282, 174.76
2.3674, 0.7529, 159.17
4.2850, 1.1108, 52.01
2.7263, 1.9096, 24.51
0.5439, 1.2587, 342.70
4.3795, 1.6895, 331.24
1.6063, 0.1057, 39.14
2.2303, 1.5091, 272.10
2.0394, 1.4336, 320.47
4.8548, 0.7438, 183.99
0.8654, 0.8584, 252.90
2.7286, 1.9497, 276.28
0.5843, 1.5073, 104.72
4.3103, 1.9683, 188.71
0.6037, 0.0922, 199.92
3.4725, 0.4811, 8.80
2.3745, 1.3363, 212.79
1.5818, 0.7850, 76.06
1.9328, 0.3937, 175.38
1.1356, 1.4181, 147.76
2.4755, 1.2185, 28.58
3.7439, 0.0195, 123.11
4.7260, 1.5122, 121.17
1.6528, 1.2799, 123.46
1.7390, 1.9532, 130.68
4.4106, 0.2340, 359.32
3.0600, 0.0389, 354.75
3.8110, 0.2578, 143.57
0.6274, 0.9793, 13.83
1.7743, 0.6601, 276.77
2.4175, 0.7959, 90.97
4.5811, 1.7182, 314.15
1.5131, 0.8530, 240.93
2.8661, 0.7292, 93.93
0.1698, 0.2951, 1.50
1.6886, 0.1888, 154.60
0.2319, 1.3957, 51.00
4.7798, 1.3385, 53.20
3.7501, 1.1657, 188.79
4.5428, 0.1649, 106.57
0.0893, 1.4770, 259.01
4.7857, 0.5044, 83.12
0.4333, 0.0204, 336.95
2.2270, 0.2162, 156.55
0.4290, 0.3347, 20.76
4.5074, 0.1623, 26.28
0.7166, 1.7751, 347.86
3.7947, 0.1759, 324.52
3.4245, 1.4862, 242.77
0.1293, 0.5763, 32.93
3.4553, 1.1649, 44.33
4.4155, 1.0799, 197.93
2.3388, 1.7868, 41.92
2.6528, 1.7646, 4.40
3.5429, 1.2809, 181.10
3.7184, 1.7404, 264.66
3.4879, 1.2987, 108.32
4.9065, 0.4474, 318.33
4.7394, 0.0247, 195.94
0.9180, 0.6921, 118.97
3.4303, 1.1950, 101.09
1.7006, 0.0948, 137.31
1.0638, 0.4518, 225.69
2.3440, 0.2333, 146.05
3.3345, 1.2512, 32.99
0.3772, 0.3564, 331.60
1.8228, 0.0610, 351.15
4.8015, 1.5153, 37.55
1.5475, 0.5472, 232.36
2.5070, 0.6990, 232.39
0.1442, 1.6295, 296.39
2.9072, 1.8246, 218.25
3.3927, 1.8497, 305.81
4.2415, 1.9142, 83.21
3.2627, 1.3416, 342.91
2.2443, 1.7178, 34.70
3.4204, 0.7500, 319.40
4.6954, 0.2878, 213.60
0.1903, 1.7023, 216.79
4.3320, 1.6315, 52.70
0.5216, 0.4315, 204.27
4.5767, 1.6952, 315.68
0.3870, 0.2810, 276.53
0.1081, 0.7802, 87.61
0.8964, 0.6817, 187.83
4.5440, 1.6986, 161.28
3.3252, 1.2959, 156.14
3.3759, 0.2877, 95.11
4.1664, 0.3426, 99.71
0.9089, 1.3661, 86.65
2.1126, 1.8827, 12.35
1.5753, 1.0002, 256.53
2.0935, 0.9614, 204.46
1.5904, 0.4378, 144.10
3.0993, 1.5021, 118.86
1.3474, 1.7059, 118.01
1.4165, 1.3737, 273.36
1.4009, 0.7231, 242.33
2.8895, 0.3754, 345.51
3.1927, 1.6529, 64.35
3.4201, 1.4991, 201.14
1.2417, 1.0307, 231.67
1.7278, 1.4055, 184.20
2.5954, 0.7446, 208.76
4.7606, 1.7911, 186.03
1.8730, 0.4754, 224.80
4.1352, 1.5959, 158.82
2.9827, 0.3008, 286.75
3.8248, 0.4213, 259.53
2.1075, 1.4898, 306.79
2.6350, 1.1049, 147.15
1.0047, 1.1884, 51.87
0.2550, 1.8866, 350.50
4.1411, 0.9749, 147.16
3.9549, 0.6971, 289.47
3.1932, 0.8140, 34.86
4.3997, 0.7417, 160.38
1.1658, 1.1953, 40.87
4.2969, 0.6385, 194.79
1.3511, 1.0776, 30.52
0.6754, 1.2551, 103.38
1.5199, 0.5499, 346.80
2.6213, 0.4335, 267.21
0.8591, 0.0376, 92.75
1.8959, 1.8619, 290.47
4.4080, 1.9259, 107.62
3.8678, 1.3540, 168.70
2.0358, 0.6488, 348.28
4.7684, 1.3091, 238.56
2.8061, 0.1623, 263.31
0.6587, 0.3078, 27.42
3.9794, 1.3258, 243.44
3.9464, 1.2120, 45.37
2.6175, 1.1385, 10.59
2.0159, 0.9013, 353.20
0.4802, 1.5751, 76.28
2.9112, 0.1455, 74.60
1.2115, 0.4869, 128.45
1.9945, 1.7971, 266.29
0.6342, 0.9148, 16.44
1.7894, 0.3673, 300.33
4.0497, 1.5884, 116.00
0.0808, 0.8804, 289.00
2.7374, 1.6202, 333.62
4.5277, 1.3651, 98.01
1.2446, 0.3392, 8.50
0.8054, 0.2065, 279.35
3.4014, 0.4538, 310.35
0.6966, 1.8311, 346.73
1.0417, 0.9675, 177.75
4.9773, 1.3254, 34.22
4.5555, 0.3768, 340.70
4.0955, 0.2495, 250.07
1.5710, 0.2937, 256.34
4.3202, 1.4669, 14.79
0.2209, 0.5800, 40.07
1.8760, 1.4208, 343.21
1.9759, 1.4294, 160.57
1.1759, 0.9274, 155.33
1.9548, 0.9017, 207.60
1.4812, 0.0567, 93.31
0.4348, 0.3536, 176.93
2.9128, 0.8902, 278.47
4.2101, 0.2172, 4.50
2.3114, 0.8619, 300.09
3.7544, 1.2135, 188.34
4.3647, 1.7635, 131.68
3.2056, 0.1501, 71.20
4.7524, 1.8218, 199.86
3.9380, 0.6127, 316.46
3.3043, 1.3669, 21.34
0.7477, 0.4403, 166.91
0.3452, 0.1021, 253.86
1.5432, 1.3269, 114.46
2.3026, 0.8052, 63.10
0.9803, 1.2165, 199.21
0.8751, 1.2604, 256.70
2.9852, 0.5461, 171.92
1.1919, 0.1502, 157.22
4.4861, 1.7606, 254.04
4.4633, 1.1452, 255.46
0.9076, 0.1195, 172.68
4.4253, 1.5120, 238.37
4.7738, 1.1940, 198.42
0.2362, 0.4687, 191.84
2.3119, 0.0873, 76.19
1.8071, 0.4743, 294.11
3.3145, 1.0856, 316.06
3.6575, 1.9129, 135.74
2.1481, 0.1617, 204.09
1.9623, 0.3587, 175.99
2.8077, 1.6392, 80.96
3.8736, 1.7336, 184.56
0.7493, 0.7559, 265.14
4.5929, 1.4389, 84.36
4.2488, 0.3649, 143.58
1.2060, 1.1886, 232.89
3.6212, 0.6328, 250.18
2.0816, 1.2703, 55.39
3.8188, 0.9687, 183.84
0.3434, 1.9319, 290.91
0.1350, 0.3651, 271.70
2.5683, 1.5288, 151.74
2.8326, 1.6484, 222.97
2.3520, 1.1837, 212.31
0.5813, 1.8709, 8.10
3.7063, 1.0153, 83.76
1.5249, 1.4937, 119.18
4.0045, 0.6346, 60.89
2.7856, 1.0202, 271.90
0.7126, 0.4998, 331.50
3.3360, 1.7772, 217.43
1.9865, 1.8903, 162.47
0.0711, 0.8265, 98.04
1.2997, 0.7748, 277.82
1.5457, 0.1093, 24.22
3.0678, 1.3358, 29.09
1.7740, 1.6194, 320.72
3.9964, 0.0422, 261.81
1.2655, 0.6978, 330.87
2.5056, 1.9932, 10.62
4.1724, 0.1612, 231.39
4.0916, 1.2510, 233.50
2.1436, 0.8099, 165.75
0.3123, 1.3971, 303.75
0.3923, 1.7842, 308.34
0.2846, 0.1806, 274.21
4.4635, 0.3972, 79.94
4.7622, 0.2868, 203.82
4.1671, 0.5661, 258.22
2.2407, 1.7672, 344.17
1.1848, 0.9772, 294.84
3.5956, 0.5926, 163.27
4.0587, 1.4731, 126.33
1.3837, 0.5854, 211.03
2.9533, 1.8283, 2.96
2.3690, 0.9371, 357.46
0.6833, 0.1310, 227.22
3.7228, 0.0660, 105.34
0.6957, 0.1854, 18.00
2.4325, 1.8242, 238.08
1.2504, 1.2600, 287.70
4.3448, 0.1967, 235.39
1.9112, 1.4829, 140.78
2.2676, 1.9166, 219.58
0.9826, 1.2426, 349.65
2.4966, 0.3556, 267.02
0.3181, 0.7519, 336.05
1.6155, 0.6411, 250.91
1.5978, 1.0234, 307.01
2.1002, 0.6767, 213.23
0.5318, 0.7253, 332.06
1.1025, 1.5392, 242.40
3.6324, 0.3683, 143.62
3.8602, 0.8190, 26.95
4.0217, 1.7043, 109.52
4.5500, 0.0233, 292.15
0.4508, 0.8139, 68.99
4.7864, 1.8559, 315.15
0.0004, 1.9024, 68.35
0.8767, 1.0527, 305.40
1.1228, 1.3543, 221.81
3.1776, 0.6113, 214.49
1.6829, 0.9266, 351.91
3.5868, 1.1080, 14.10
4.3725, 1.6000, 69.47
1.9278, 1.9717, 55.07
2.3831, 0.5385, 21.74
0.8799, 1.8206, 352.32
1.9983, 1.0031, 66.75
2.0300, 1.8702, 79.91
1.2892, 1.0197, 176.87
1.4476, 1.8246, 253.96
4.5119, 1.2413, 14.56
4.3766, 0.4009, 83.93
3.7100, 0.4336, 312.60
4.1341, 1.3627, 156.09
1.6194, 0.5809, 163.23
4.3857, 0.4543, 69.45
1.2010, 0.8999, 5.87
3.5369, 0.5622, 248.86
3.5129, 1.7014, 99.05
1.7722, 0.8253, 134.68
2.0263, 0.4549, 248.39
2.0325, 1.4471, 83.18
4.1558, 1.4089, 303.16
1.2702, 1.3649, 245.11
1.2061, 0.1452, 122.64
2.2341, 0.7498, 342.05
4.4526, 0.6032, 198.61
4.2978, 1.1556, 267.21
4.6144, 0.6199, 105.03
1.1489, 0.3096, 315.97
3.4215, 1.3404, 285.73
0.6341, 1.6399, 345.51
3.2821, 0.5814, 137.47
1.2302, 1.3985, 273.51
4.2241, 0.3924, 189.16
4.9987, 1.6848, 155.94
4.5292, 0.2174, 240.20
4.4607, 0.9502, 76.58
4.7891, 1.6635, 199.45
2.6318, 1.8093, 150.58
3.2936, 0.9046, 293.85
3.4194, 0.1326, 147.51
0.7975, 0.9598, 331.35
3.6202, 1.0158, 231.23
0.0203, 0.0987, 339.75
1.8463, 0.7702, 124.97
0.1160, 1.0834, 154.20
1.8329, 0.7646, 179.03
4.7214, 1.2674, 345.98
1.8805, 1.3997, 193.55
1.4382, 1.5369, 290.02
0.1076, 1.8996, 8.37
3.2790, 1.5862, 246.47
2.7829, 0.7962, 333.53
0.7846, 1.0956, 56.38
0.4841, 1.0309, 63.40
3.8281, 0.2060, 252.75
2.7119, 0.1713, 10.26
2.1881, 0.9656, 320.88
4.9492, 0.6878, 49.22
1.8641, 0.1838, 72.42
3.0965, 0.6185, 140.07
0.4433, 1.2969, 199.18
3.8029, 0.9258, 166.13
4.5457, 1.7407, 122.62
4.8567, 0.7046, 305.84
4.9810, 1.1117, 61.14
3.4838, 0.4650, 202.08
2.8309, 0.7761, 43.15
1.0868, 1.6645, 149.01
0.4780, 1.1857, 212.01
3.3053, 1.1632, 234.64
4.5676, 0.5034, 132.88
3.6596, 1.9289, 106.49
4.9626, 0.2909, 113.59
0.5546, 1.3683, 123.11
2.1648, 0.0308, 309.51
2.8745, 1.2224, 43.22
1.0943, 0.0374, 213.92
1.4279, 1.8508, 323.94
1.2573, 1.3403, 128.37
0.2913, 0.8239, 253.12
3.7164, 0.7263, 99.06
3.4601, 0.2623, 139.90
2.5829, 1.4584, 9.51
2.5566, 1.0438, 339.62
0.7711, 1.6476, 205.77
3.4897, 0.2927, 89.28
4.7359, 1.8447, 135.30
0.2894, 0.7523, 355.84
2.8880, 1.0369, 186.11
4.2014, 0.2892, 170.93
4.5202, 1.7058, 1.43
1.1194, 0.3486, 259.79
4.8651, 1.3447, 157.60
0.6817, 1.5084, 258.64
2.3832, 1.3419, 302.30
3.1647, 1.9191, 345.45
0.5149, 1.6790, 172.97
0.6209, 1.6935, 76.03
4.7119, 1.5752, 79.52
2.8165, 1.4123, 314.10
3.5300, 1.9621, 200.91
4.5234, 1.2321, 331.61
2.6721, 1.6257, 95.00
4.0642, 0.7974, 230.26
1.3393, 0.1703, 29.98
0.6850, 0.6334, 172.29
0.0729, 0.4171, 173.00
0.2394, 0.2576, 235.71
1.7880, 0.8180, 264.06
4.9024, 1.1520, 215.75
4.2395, 1.9092, 256.08
3.5841, 0.8617, 252.06
1.9533, 0.9334, 332.70
4.1461, 0.2827, 252.68
2.8873, 0.3116, 272.69
4.9781, 0.1713, 263.95
3.0055, 1.4857, 250.65
2.4000, 0.2577, 50.22
2.2021, 0.1677, 190.39
3.5241, 0.9059, 164.82
4.2758, 1.0520, 75.04
3.0039, 1.4754, 352.07
4.2250, 0.5948, 11.02
2.1062, 1.9648, 342.85
4.9278, 1.8825, 31.03
1.2527, 0.5453, 276.44
1.3793, 1.1223, 350.44
0.6751, 0.3236, 131.26
4.2747, 1.2821, 203.86
2.5077, 1.8277, 254.40
1.9704, 0.7291, 263.39
2.4641, 1.3459, 247.20
0.1352, 1.9470, 12.05
1.3404, 1.4634, 87.47
2.1460, 1.4680, 73.09
3.4952, 0.0156, 121.65
1.8564, 1.2222, 161.25
3.3968, 0.1885, 273.03
3.4406, 0.1003, 46.12
4.9004, 1.9816, 10.28
2.3734, 1.4702, 325.40
1.3359, 0.2334, 232.72
3.2426, 1.4208, 292.93
3.9630, 1.5394, 108.09
2.3759, 0.4785, 246.55
0.3300, 0.7521, 326.57
1.6876, 0.7334, 260.39
0.0525, 1.1923, 183.77
4.6741, 0.3858, 337.26
3.4741, 1.5574, 123.44
4.0298, 1.4627, 159.43
0.6005, 0.0205, 327.74
2.4144, 0.2882, 212.65
2.1603, 0.6238, 214.99
3.7654, 1.9119, 227.69
3.9148, 0.0050, 92.77
4.3311, 0.1106, 5.32
2.7436, 0.0656, 279.66
2.0322, 0.2438, 317.00
1.2746, 1.1170, 318.29
4.1189, 1.2108, 6.76
2.0658, 0.5785, 32.80
1.2182, 1.3955, 336.22
0.3078, 1.4876, 1.36
0.3829, 0.1247, 266.66
0.8230, 1.7284, 141.28
2.0116, 0.8557, 21.59
1.2341, 1.6171, 120.08
2.8302, 0.8381, 224.76
1.9667, 1.7215, 232.93
1.7518, 0.1121, 231.14
4.3392, 1.8078, 171.55
3.4892, 1.2179, 209.89
0.2457, 0.8029, 128.26
4.4298, 0.9345, 143.28
2.4433, 0.4877, 64.21
0.6992, 0.6838, 7.16
2.1928, 1.3977, 101.20
0.2335, 0.0817, 74.20
4.6956, 1.9125, 359.24
2.9498, 0.6997, 45.53
0.2297, 0.3916, 215.45
1.4788, 0.3014, 42.00
0.9102, 1.1207, 208.12
3.2992, 0.9826, 354.04
3.9055, 0.6238, 184.20
1.9090, 1.0480, 351.75
0.0223, 1.8254, 192.74
4.7632, 1.5611, 202.63
4.4202, 1.2652, 133.79
3.3870, 0.6316, 155.46
0.4083, 1.2935, 351.41
3.0065, 0.8123, 138.76
4.5140, 1.2472, 284.08
4.4627, 0.3215, 195.20
4.6664, 0.5463, 159.68
4.0638, 1.9550, 14.45
1.6867, 0.0770, 322.94
4.3265, 1.1213, 298.26
1.1913, 1.4005, 228.62
4.0680, 0.5689, 211.97
3.5839, 0.6645, 78.55
0.4780, 1.4117, 254.39
4.9323, 0.5128, 282.49
4.1266, 0.8165, 89.19
1.2317, 1.7973, 192.10
0.9901, 1.3851, 257.52
0.8678, 1.5773, 184.09
3.2643, 0.7761, 266.02
1.3400, 0.8994, 171.10
3.5414, 0.0734, 255.98
1.0281, 0.2848, 249.43
3.1891, 1.7866, 293.04
3.8707, 1.2288, 235.58
3.0628, 0.3105, 80.39
3.4023, 1.6059, 319.12
0.6058, 0.0797, 151.26
0.4873, 1.8107, 28.44
1.4154, 1.0591, 244.54
0.7706, 0.0174, 43.13
3.6560, 0.7675, 36.11
1.4037, 0.5262, 150.33
3.8525, 1.5942, 219.38
1.3826, 1.0776, 138.16
0.9582, 1.2417, 286.89
2.3771, 1.4762, 163.29
3.4881, 0.1676, 31.75
1.1269, 0.3513, 55.05
4.1594, 1.3597, 350.79
2.6406, 0.5053, 272.23
0.9593, 0.8839, 127.39
3.1598, 1.1681, 267.71
0.5252, 0.2530, 165.45
1.2952, 0.5425, 109.66
3.0947, 1.5664, 240.71
2.5582, 0.9508, 216.80
0.5007, 1.7216, 299.61
0.2933, 1.8544, 153.64
4.7155, 0.6087, 257.25
3.8116, 0.2773, 216.59
2.5068, 1.8139, 54.22
2.3242, 0.3289, 208.53
3.7539, 1.9513, 136.44
3.5683, 0.3372, 189.78
3.2243, 0.2322, 327.84
0.8965, 0.2256, 91.39
2.0614, 0.1915, 239.53
